"obs","InvEventFK","InvCount","InvName","sitetaxa","newtaxa","sing_doub","uniq_dup"
"272",2312,"CBay13_1593",1,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"273",2969,"CBay13_0114",2,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"274",3302,"CBay13_0007",2,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"275",3343,"CBay13_0113",2,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"276",3377,"CBay13_0024",2,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"277",3423,"CBay13_0047",2,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"278",398,"CBay13_0061",1,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"279",4308,"CBay13_0166",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"280",4394,"CBay13_0174",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"281",4464,"CBay13_0296",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"282",4576,"CBay13_1618",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"283",4633,"CBay13_1532",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"284",4746,"CBay13_0351",3,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"285",4863,"CBay13_0264",4,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"286",4912,"CBay13_0164",4,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"287",4990,"CBay13_0204",4,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"288",5015,"CBay13_0231",4,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"289",5177,"CBay13_1628",4,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"290",5240,"CBay13_0153",5,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"291",5298,"CBay13_0014",5,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"292",5362,"CBay13_0404",5,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"293",5469,"CBay13_0288",5,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"294",5486,"CBay13_1581",5,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"295",5704,"CBay13_0076",6,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"296",5743,"CBay13_1570",6,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"297",5746,"CBay13_1589",6,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"298",579,"CBay13_0017",1,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"299",5809,"CBay13_0090",7,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"300",5873,"CBay13_0097",7,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"301",6002,"CBay13_0033",8,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"302",6118,"CBay13_1644",8,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"303",6277,"CBay13_0027",10,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"304",6311,"CBay13_0013",10,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"305",6344,"CBay13_0238",10,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"306",6412,"CBay13_0017",11,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"307",6413,"CBay13_0193",11,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"308",6419,"CBay13_0053",11,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"309",6445,"CBay13_0076",11,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"310",6510,"CBay13_0417",12,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"311",6773,"CBay13_1509",15,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"312",6818,"CBay13_0351",16,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"313",6877,"CBay13_0205",18,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"314",6882,"CBay13_0341",18,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"315",6995,"CBay13_0050",20,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"316",7008,"CBay13_0048",20,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"317",7087,"CBay13_0029",23,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"318",7092,"CBay13_0139",23,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"319",7130,"CBay13_0293",24,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"320",7297,"CBay13_0077",32,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"321",7365,"CBay13_0200",35,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"322",7367,"CBay13_0157",36,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"323",7372,"CBay13_0100",36,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"324",7401,"CBay13_0269",38,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"325",7403,"CBay13_0117",38,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"326",7521,"CBay13_0353",47,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"327",7523,"CBay13_0213",47,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"328",7531,"CBay13_0185",48,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"329",7535,"CBay13_0149",48,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"330",7555,"CBay13_0182",51,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"331",7559,"CBay13_0064",51,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"332",7563,"CBay13_0031",51,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"333",7573,"CBay13_0045",52,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"334",7575,"CBay13_0349",53,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"335",7582,"CBay13_0109",54,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"336",7598,"CBay13_0085",56,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"337",7788,"CBay13_0121",94,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"338",7925,"CBay13_0045",158,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"339",7975,"CBay13_0057",341,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"340",818,"CBay13_0032",1,"Hydrobiidae","Amnicola limosa","Amnicola limosa",0,0
"341",883,"CBay13_0069",1,"Hydrobiidae","Hydrobiidae","Amnicola limosa",0,0
"342",1010,"CBay13_0008",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"343",1020,"CBay13_0072",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"344",1099,"CBay13_0100",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"345",1175,"CBay13_0038",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"346",1244,"CBay13_0018",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"347",1257,"CBay13_0145",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"348",1277,"CBay13_0113",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"349",1301,"CBay13_0004",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"350",1451,"CBay13_0111",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"351",1583,"CBay13_0158",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"352",171,"CBay13_0045",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"353",1940,"CBay13_1613",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"354",1951,"CBay13_1533",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"355",1952,"CBay13_1533",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"356",2090,"CBay13_0028",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"357",2309,"CBay13_1609",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"358",2471,"CBay13_1644",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"359",2494,"CBay13_1587",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"360",255,"CBay13_0035",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"361",2944,"CBay13_0149",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"362",2974,"CBay13_0070",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"363",3182,"CBay13_0177",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"364",3202,"CBay13_0420",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"365",3256,"CBay13_0417",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"366",3306,"CBay13_0007",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"367",3477,"CBay13_1605",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"368",3728,"CBay13_0059",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"369",3842,"CBay13_1628",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"370",3914,"CBay13_1598",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"371",3936,"CBay13_1551",2,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"372",3999,"CBay13_0029",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"373",4014,"CBay13_0185",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"374",4111,"CBay13_0042",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"375",4236,"CBay13_0197",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"376",4268,"CBay13_0180",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"377",4442,"CBay13_0168",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"378",4557,"CBay13_0144",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"379",4581,"CBay13_1554",3,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"380",4755,"CBay13_0141",4,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"381",4965,"CBay13_0102",4,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"382",5003,"CBay13_0104",4,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"383",5229,"CBay13_1622",4,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"384",5258,"CBay13_0179",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"385",5263,"CBay13_0115",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"386",5264,"CBay13_0051",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"387",5265,"CBay13_0087",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"388",5272,"CBay13_0085",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"389",5320,"CBay13_0264",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"390",5352,"CBay13_0005",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"391",5353,"CBay13_0069",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"392",5372,"CBay13_0161",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"393",5392,"CBay13_0166",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"394",5465,"CBay13_0048",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"395",5504,"CBay13_1618",5,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"396",5580,"CBay13_0025",6,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"397",5712,"CBay13_0288",6,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"398",5912,"CBay13_0344",7,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"399",5915,"CBay13_0280",7,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"400",5946,"CBay13_0015",7,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"401",5984,"CBay13_0023",8,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"402",600,"CBay13_1529",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"403",6051,"CBay13_0097",8,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"404",6082,"CBay13_0088",8,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"405",6084,"CBay13_0172",8,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"406",6106,"CBay13_1522",8,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"407",615,"CBay13_0193",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"408",6272,"CBay13_0066",10,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"409",6281,"CBay13_0091",10,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"410",6290,"CBay13_0135",10,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"411",6421,"CBay13_0037",11,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"412",6434,"CBay13_0353",11,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"413",647,"CBay13_0328",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"414",6518,"CBay13_0162",12,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"415",6588,"CBay13_0050",13,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"416",6655,"CBay13_0058",14,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"417",6728,"CBay13_0341",15,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"418",6831,"CBay13_0014",17,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"419",6938,"CBay13_0114",19,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"420",6996,"CBay13_0325",20,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"421",71,"CBay13_0153",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"422",7233,"CBay13_0006",29,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"423",7277,"CBay13_0002",31,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"424",7655,"CBay13_0007",63,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"425",776,"CBay13_0117",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"426",796,"CBay13_0309",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"427",912,"CBay13_0277",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"428",934,"CBay13_0164",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"429",948,"CBay13_0420",1,"Arcteonais lomondi","Arcteonais lomondi","Arcteonais lomondi",0,0
"430",7542,"CBay13_0288",48,"Clitellata","Arcteonais lomondi","Arcteonais lomondi",0,0
"431",7652,"CBay13_0288",62,"Clitellata","Arcteonais lomondi","Arcteonais lomondi",0,0
"432",7468,"CBay13_0025",43,"Clitellata","Arcteonais lomondi","Arcteonais lomondi",0,0
"433",7751,"CBay13_0353",84,"Clitellata","Arcteonais lomondi","Arcteonais lomondi",0,0
"434",1187,"CBay13_0007",1,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"435",1781,"CBay13_0143",1,"Naidinae","Naidinae","Arcteonais lomondi",0,0
"436",2381,"CBay13_1640",1,"Naidinae","Naidinae","Arcteonais lomondi",0,0
"437",341,"CBay13_0116",1,"Naidinae","Naidinae","Arcteonais lomondi",0,0
"438",386,"CBay13_0114",1,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"439",4007,"CBay13_0066",3,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"440",5795,"CBay13_0023",7,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"441",6719,"CBay13_1622",14,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"442",6806,"CBay13_0102",16,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"443",6854,"CBay13_0104",17,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"444",6956,"CBay13_0166",19,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"445",7046,"CBay13_0025",22,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"446",7049,"CBay13_0087",22,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"447",7196,"CBay13_0179",27,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"448",7388,"CBay13_0353",37,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"449",7427,"CBay13_0135",40,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"450",79,"CBay13_0185",1,"Naidinae","Arcteonais lomondi","Arcteonais lomondi",0,0
"451",2105,"CBay13_0120",1,"Acariformes","Arrenurus","Arrenurus",0,0
"452",1428,"CBay13_0104",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"453",1684,"CBay13_0172",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"454",1839,"CBay13_1580",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"455",1892,"CBay13_1521",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"456",2104,"CBay13_0120",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"457",2142,"CBay13_0015",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"458",2158,"CBay13_1618",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"459",2175,"CBay13_1538",1,"Arrenurus","Arrenurus","Arrenurus",0,0
"460",3018,"CBay13_0107",2,"Arrenurus","Arrenurus","Arrenurus",0,0
"461",3709,"CBay13_0028",2,"Arrenurus","Arrenurus","Arrenurus",0,0
"462",1256,"CBay13_0145",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"463",1276,"CBay13_0113",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"464",1300,"CBay13_0004",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"465",1351,"CBay13_0024",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"466",1540,"CBay13_1506",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"467",163,"CBay13_0109",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"468",1653,"CBay13_0200",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"469",1699,"CBay13_0296",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"470",1855,"CBay13_1600",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"471",200,"CBay13_0039",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"472",219,"CBay13_0115",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"473",2247,"CBay13_1617",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"474",2262,"CBay13_1573",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"475",2270,"CBay13_1509",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"476",2289,"CBay13_1545",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"477",2316,"CBay13_1593",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"478",2340,"CBay13_1560",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"479",2362,"CBay13_1512",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"480",238,"CBay13_0087",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"481",2473,"CBay13_1644",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"482",2666,"CBay13_1615",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"483",2817,"CBay13_1622",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"484",2916,"CBay13_0179",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"485",2970,"CBay13_0114",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"486",2993,"CBay13_0073",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"487",3118,"CBay13_0021",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"488",3168,"CBay13_0037",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"489",3203,"CBay13_0420",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"490",3213,"CBay13_0285",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"491",3319,"CBay13_0102",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"492",3406,"CBay13_0064",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"493",3421,"CBay13_0104",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"494",3670,"CBay13_1533",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"495",3697,"CBay13_1656",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"496",3947,"CBay13_1607",2,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"497",426,"CBay13_0042",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"498",47,"CBay13_0066",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"499",4826,"CBay13_0061",4,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"500",4953,"CBay13_0265",4,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"501",4958,"CBay13_0007",4,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"502",5091,"CBay13_1521",4,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"503",52,"CBay13_0023",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"504",5308,"CBay13_0009",5,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"505",5542,"CBay13_1598",5,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"506",5575,"CBay13_0205",6,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"507",6278,"CBay13_0027",10,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"508",6301,"CBay13_0014",10,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"509",6509,"CBay13_0308",12,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"510",6747,"CBay13_0052",15,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"511",759,"CBay13_0385",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"512",797,"CBay13_0309",1,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"513",7985,"CBay13_0349",3,"Aulodrilus americanus","Aulodrilus americanus","Aulodrilus americanus",0,0
"514",443,"CBay13_0014",1,"Clitellata","Aulodrilus americanus","Aulodrilus americanus",0,0
"515",7870,"CBay13_1656",120,"Clitellata","Aulodrilus americanus","Aulodrilus americanus",0,0
"516",7891,"CBay13_0205",131,"Clitellata","Aulodrilus americanus","Aulodrilus americanus",0,0
